city,state,for_sale_last_modified,sold_last_modified
Muskegon city,MI,3/5/2021 20:27,2019-01-01 00:00:00
Independence,MI,3/5/2021 20:27,2019-01-01 00:00:00
Lincoln Park,MI,3/5/2021 20:27,2019-01-01 00:00:00
Grand Blanc,MI,3/5/2021 20:27,2019-01-01 00:00:00
Plainfield charter township,MI,3/5/2021 20:27,2019-01-01 00:00:00
Holland city,MI,3/5/2021 20:27,2019-01-01 00:00:00
Bay City,MI,3/5/2021 20:27,2019-01-01 00:00:00
Delta,MI,3/5/2021 20:27,2019-01-01 00:00:00
Jackson,MI,3/5/2021 20:27,2019-01-01 00:00:00
Eastpointe,MI,3/5/2021 20:27,2019-01-01 00:00:00
Brownstown,MI,3/5/2021 20:27,2019-01-01 00:00:00
Bedford township,MI,3/5/2021 20:27,2019-01-01 00:00:00
White Lake,MI,3/5/2021 20:27,2019-01-01 00:00:00
Flint,MI,3/5/2021 20:27,2019-01-01 00:00:00
Madison Heights,MI,3/5/2021 20:27,2019-01-01 00:00:00
Oak Park,MI,3/5/2021 20:27,2019-01-01 00:00:00
Southgate,MI,3/5/2021 20:27,2019-01-01 00:00:00
Northville,MI,3/5/2021 20:27,2019-01-01 00:00:00
Burton,MI,3/5/2021 20:27,2019-01-01 00:00:00
Van Buren,MI,3/5/2021 20:27,2019-01-01 00:00:00
Washington township,MI,3/5/2021 20:27,2019-01-01 00:00:00
Delhi,MI,3/5/2021 20:27,2019-01-01 00:00:00
Allen Park,MI,3/5/2021 20:27,2019-01-01 00:00:00
Plymouth,MI,3/5/2021 20:27,2019-01-01 00:00:00
Mount Pleasant,MI,3/5/2021 20:27,2019-01-01 00:00:00
Allendale,MI,3/5/2021 20:27,2019-01-01 00:00:00
Wyandotte,MI,3/5/2021 20:27,2019-01-01 00:00:00
Harrison,MI,3/5/2021 20:27,2019-01-01 00:00:00
Inkster,MI,3/5/2021 20:27,2019-01-01 00:00:00
Norton Shores,MI,3/5/2021 20:27,2019-01-01 00:00:00
Byron,MI,3/5/2021 20:27,2019-01-01 00:00:00
Auburn Hills,MI,3/5/2021 20:27,2019-01-01 00:00:00
Romulus,MI,3/5/2021 20:27,2019-01-01 00:00:00
Blackman,MI,3/5/2021 20:27,2019-01-01 00:00:00
Oshtemo,MI,3/5/2021 20:27,2019-01-01 00:00:00
Kalamazoo,MI,3/5/2021 20:27,2019-01-01 00:00:00
Summit,MI,3/5/2021 20:27,2019-01-01 00:00:00
Oxford,MI,3/5/2021 20:27,2019-01-01 00:00:00
Hamtramck,MI,3/5/2021 20:27,2019-01-01 00:00:00
Hamburg,MI,3/5/2021 20:27,2019-01-01 00:00:00
Birmingham,MI,3/5/2021 20:27,2019-01-01 00:00:00
Marquette city,MI,3/5/2021 20:27,2019-01-01 00:00:00
Genesee,MI,3/5/2021 20:27,2019-01-01 00:00:00
Adrian city,MI,3/5/2021 20:27,2019-01-01 00:00:00
Mount Morris,MI,3/5/2021 20:27,2019-01-01 00:00:00
Genoa,MI,3/5/2021 20:27,2019-01-01 00:00:00
Ferndale,MI,3/5/2021 20:27,2019-01-01 00:00:00
Highland,MI,3/5/2021 20:27,2019-01-01 00:00:00
Frenchtown,MI,3/5/2021 20:27,2019-01-01 00:00:00
Monroe city,MI,3/5/2021 20:27,2019-01-01 00:00:00
Lyon,MI,3/5/2021 20:27,2019-01-01 00:00:00
Davison,MI,3/5/2021 20:27,2019-01-01 00:00:00
Oakland,MI,3/5/2021 20:27,2019-01-01 00:00:00
Cascade,MI,3/5/2021 20:27,2019-01-01 00:00:00
Green Oak,MI,3/5/2021 20:27,2019-01-01 00:00:00
Brighton,MI,3/5/2021 20:27,2019-01-01 00:00:00
Grand Rapids,MI,3/5/2021 20:27,2019-01-01 00:00:00
Trenton,MI,3/5/2021 20:27,2019-01-01 00:00:00
Muskegon,MI,3/5/2021 20:27,2019-01-01 00:00:00
Scio,MI,3/5/2021 20:27,2019-01-01 00:00:00
Grand Haven,MI,3/5/2021 20:27,2019-01-01 00:00:00
Texas,MI,3/5/2021 20:27,2019-01-01 00:00:00
Milford,MI,3/5/2021 20:27,2019-01-01 00:00:00
Hazel Park,MI,3/5/2021 20:27,2019-01-01 00:00:00
Mount Clemens,MI,3/5/2021 20:27,2019-01-01 00:00:00
Huron charter township,MI,3/5/2021 20:27,2019-01-01 00:00:00
Grandville,MI,3/5/2021 20:27,2019-01-01 00:00:00
Brandon,MI,3/5/2021 20:27,2019-01-01 00:00:00
Traverse City,MI,3/5/2021 20:27,2019-01-01 00:00:00
Comstock,MI,3/5/2021 20:27,2019-01-01 00:00:00
Grosse Pointe Woods,MI,3/5/2021 20:27,2019-01-01 00:00:00
Fenton,MI,3/5/2021 20:27,2019-01-01 00:00:00
Berkley,MI,3/5/2021 20:27,2019-01-01 00:00:00
DeWitt,MI,3/5/2021 20:27,2019-01-01 00:00:00
Spring Lake,MI,3/5/2021 20:27,2019-01-01 00:00:00
Hartland,MI,3/5/2021 20:27,2019-01-01 00:00:00
Southfield,MI,3/5/2021 20:27,2019-01-01 00:00:00
Cannon,MI,3/5/2021 20:27,2019-01-01 00:00:00
Fraser city,MI,3/5/2021 20:27,2019-01-01 00:00:00
Ada,MI,3/5/2021 20:27,2019-01-01 00:00:00
Mundy,MI,3/5/2021 20:27,2019-01-01 00:00:00
Benton,MI,3/5/2021 20:27,2019-01-01 00:00:00
Monroe,MI,3/5/2021 20:27,2019-01-01 00:00:00
Fruitport,MI,3/5/2021 20:27,2019-01-01 00:00:00
Bangor,MI,3/5/2021 20:27,2019-01-01 00:00:00
Alpine,MI,3/5/2021 20:27,2019-01-01 00:00:00
Wixom,MI,3/5/2021 20:27,2019-01-01 00:00:00
Harper Woods,MI,3/5/2021 20:27,2019-01-01 00:00:00
Niles,MI,3/5/2021 20:27,2019-01-01 00:00:00
Union charter township,MI,3/5/2021 20:27,2019-01-01 00:00:00
Leoni,MI,3/5/2021 20:27,2019-01-01 00:00:00
Sault Ste. Marie,MI,3/5/2021 20:27,2019-01-01 00:00:00
Rochester,MI,3/5/2021 20:27,2019-01-01 00:00:00
Bath,MI,3/5/2021 20:27,2019-01-01 00:00:00
Vienna,MI,3/5/2021 20:27,2019-01-01 00:00:00
Woodhaven,MI,3/5/2021 20:27,2019-01-01 00:00:00
New Baltimore,MI,3/5/2021 20:27,2019-01-01 00:00:00
Riverview,MI,3/5/2021 20:27,2019-01-01 00:00:00
Algoma,MI,3/5/2021 20:27,2019-01-01 00:00:00
Clawson,MI,3/5/2021 20:27,2019-01-01 00:00:00
South Lyon,MI,3/5/2021 20:27,2019-01-01 00:00:00
East Grand Rapids,MI,3/5/2021 20:27,2019-01-01 00:00:00
Emmett,MI,3/5/2021 20:27,2019-01-01 00:00:00
Holly,MI,3/5/2021 20:27,2019-01-01 00:00:00
Thomas,MI,3/5/2021 20:27,2019-01-01 00:00:00
East Bay,MI,3/5/2021 20:27,2019-01-01 00:00:00
Zeeland,MI,3/5/2021 20:27,2019-01-01 00:00:00
Grosse Pointe Park,MI,3/5/2021 20:27,2019-01-01 00:00:00
Ionia city,MI,3/5/2021 20:27,2019-01-01 00:00:00
Marion township,MI,3/5/2021 20:27,2019-01-01 00:00:00
Highland Park,MI,3/5/2021 20:27,2019-01-01 00:00:00
Lenox,MI,3/5/2021 20:27,2019-01-01 00:00:00
Muskegon Heights,MI,3/5/2021 20:27,2019-01-01 00:00:00
Farmington,MI,3/5/2021 20:27,2019-01-01 00:00:00
Cadillac,MI,3/5/2021 20:27,2019-01-01 00:00:00
Port Huron,MI,3/5/2021 20:27,2019-01-01 00:00:00
Melvindale,MI,3/5/2021 20:27,2019-01-01 00:00:00
Flushing,MI,3/5/2021 20:27,2019-01-01 00:00:00
Grosse Ile,MI,3/5/2021 20:27,2019-01-01 00:00:00
Flat Rock,MI,3/5/2021 20:27,2019-01-01 00:00:00
Bridgeport,MI,3/5/2021 20:27,2019-01-01 00:00:00
Benton Harbor,MI,3/5/2021 20:27,2019-01-01 00:00:00
St. Joseph,MI,3/5/2021 20:27,2019-01-01 00:00:00
Marysville,MI,3/5/2021 20:27,2019-01-01 00:00:00
Sparta,MI,3/5/2021 20:27,2019-01-01 00:00:00
Howell city,MI,3/5/2021 20:27,2019-01-01 00:00:00
Bedford,MI,3/5/2021 20:27,2019-01-01 00:00:00
Hampton,MI,3/5/2021 20:27,2019-01-01 00:00:00
Ecorse,MI,3/5/2021 20:27,2019-01-01 00:00:00
Sumpter,MI,3/5/2021 20:27,2019-01-01 00:00:00
Berlin charter township,MI,3/5/2021 20:27,2019-01-01 00:00:00
Dalton,MI,3/5/2021 20:27,2019-01-01 00:00:00
Long Lake,MI,3/5/2021 20:27,2019-01-01 00:00:00
Bruce township,MI,3/5/2021 20:27,2019-01-01 00:00:00
Kimball,MI,3/5/2021 20:27,2019-01-01 00:00:00
Grosse Pointe Farms,MI,3/5/2021 20:27,2019-01-01 00:00:00
York,MI,3/5/2021 20:27,2019-01-01 00:00:00
Charlotte,MI,3/5/2021 20:27,2019-01-01 00:00:00
Oronoko,MI,3/5/2021 20:27,2019-01-01 00:00:00
Alma,MI,3/5/2021 20:27,2019-01-01 00:00:00
Blair,MI,3/5/2021 20:27,2019-01-01 00:00:00
Schoolcraft township,MI,3/5/2021 20:27,2019-01-01 00:00:00
Clay,MI,3/5/2021 20:27,2019-01-01 00:00:00
Pennfield,MI,3/5/2021 20:27,2019-01-01 00:00:00
Alpena,MI,3/5/2021 20:27,2019-01-01 00:00:00
Courtland,MI,3/5/2021 20:27,2019-01-01 00:00:00
Northfield,MI,3/5/2021 20:27,2019-01-01 00:00:00
Mason city,MI,3/5/2021 20:27,2019-01-01 00:00:00
Putnam,MI,3/5/2021 20:27,2019-01-01 00:00:00
Madison,MI,3/5/2021 20:27,2019-01-01 00:00:00
Greenville,MI,3/5/2021 20:27,2019-01-01 00:00:00
Richfield,MI,3/5/2021 20:27,2019-01-01 00:00:00
Jamestown,MI,3/5/2021 20:27,2019-01-01 00:00:00
Handy,MI,3/5/2021 20:27,2019-01-01 00:00:00
St. Joseph city,MI,3/5/2021 20:27,2019-01-01 00:00:00
Lansing,MI,3/5/2021 20:27,2019-01-01 00:00:00
Center Line,MI,3/5/2021 20:27,2019-01-01 00:00:00
Tallmadge,MI,3/5/2021 20:27,2019-01-01 00:00:00
Richland,MI,3/5/2021 20:27,2019-01-01 00:00:00
Buena Vista,MI,3/5/2021 20:27,2019-01-01 00:00:00
Thornapple,MI,3/5/2021 20:27,2019-01-01 00:00:00
Ludington,MI,3/5/2021 20:27,2019-01-01 00:00:00
Spring Arbor,MI,3/5/2021 20:27,2019-01-01 00:00:00
St. Johns,MI,3/5/2021 20:27,2019-01-01 00:00:00
Grand Ledge,MI,3/5/2021 20:27,2019-01-01 00:00:00
Atlas,MI,3/5/2021 20:27,2019-01-01 00:00:00
Dorr,MI,3/5/2021 20:27,2019-01-01 00:00:00
Ash,MI,3/5/2021 20:27,2019-01-01 00:00:00
Raisin,MI,3/5/2021 20:27,2019-01-01 00:00:00
Three Rivers,MI,3/5/2021 20:27,2019-01-01 00:00:00
Laketon,MI,3/5/2021 20:27,2019-01-01 00:00:00
River Rouge,MI,3/5/2021 20:27,2019-01-01 00:00:00
Kinross,MI,3/5/2021 20:27,2019-01-01 00:00:00
Columbia,MI,3/5/2021 20:27,2019-01-01 00:00:00
Iron Mountain,MI,3/5/2021 20:27,2019-01-01 00:00:00
Hudsonville,MI,3/5/2021 20:27,2019-01-01 00:00:00
Hastings city,MI,3/5/2021 20:27,2019-01-01 00:00:00
St. Louis,MI,3/5/2021 20:27,2019-01-01 00:00:00
Augusta,MI,3/5/2021 20:27,2019-01-01 00:00:00
Walled Lake,MI,3/5/2021 20:27,2019-01-01 00:00:00
Howell,MI,3/5/2021 20:27,2019-01-01 00:00:00
Dundee,MI,3/5/2021 20:27,2019-01-01 00:00:00
Marshall city,MI,3/5/2021 20:27,2019-01-01 00:00:00
Windsor,MI,3/5/2021 20:27,2019-01-01 00:00:00
St. Clair,MI,3/5/2021 20:27,2019-01-01 00:00:00
Paw Paw,MI,3/5/2021 20:27,2019-01-01 00:00:00
Almont,MI,3/5/2021 20:27,2019-01-01 00:00:00
Oscoda,MI,3/5/2021 20:27,2019-01-01 00:00:00
Napoleon,MI,3/5/2021 20:27,2019-01-01 00:00:00
Solon,MI,3/5/2021 20:27,2019-01-01 00:00:00
Webster,MI,3/5/2021 20:27,2019-01-01 00:00:00
Lowell,MI,3/5/2021 20:27,2019-01-01 00:00:00
Addison,MI,3/5/2021 20:27,2019-01-01 00:00:00
Argentine,MI,3/5/2021 20:27,2019-01-01 00:00:00
Gaines,MI,3/5/2021 20:27,2019-01-01 00:00:00
Blendon,MI,3/5/2021 20:27,2019-01-01 00:00:00
Dexter,MI,3/5/2021 20:27,2019-01-01 00:00:00
Lodi,MI,3/5/2021 20:27,2019-01-01 00:00:00
Robinson,MI,3/5/2021 20:27,2019-01-01 00:00:00
Rose,MI,3/5/2021 20:27,2019-01-01 00:00:00
Huntington Woods,MI,3/5/2021 20:27,2019-01-01 00:00:00
Calumet,MI,3/5/2021 20:27,2019-01-01 00:00:00
Bear Creek,MI,3/5/2021 20:27,2019-01-01 00:00:00
Oakfield,MI,3/5/2021 20:27,2019-01-01 00:00:00
Rockford,MI,3/5/2021 20:27,2019-01-01 00:00:00
Adrian,MI,3/5/2021 20:27,2019-01-01 00:00:00
Green Lake,MI,3/5/2021 20:27,2019-01-01 00:00:00
Forsyth,MI,3/5/2021 20:27,2019-01-01 00:00:00
Howard,MI,3/5/2021 20:27,2019-01-01 00:00:00
Grass Lake,MI,3/5/2021 20:27,2019-01-01 00:00:00
Bagley,MI,3/5/2021 20:27,2019-01-01 00:00:00
Montrose,MI,3/5/2021 20:27,2019-01-01 00:00:00
Laketown,MI,3/5/2021 20:27,2019-01-01 00:00:00
Raisinville,MI,3/5/2021 20:27,2019-01-01 00:00:00
Otsego,MI,3/5/2021 20:27,2019-01-01 00:00:00
Peninsula,MI,3/5/2021 20:27,2019-01-01 00:00:00
Boston,MI,3/5/2021 20:27,2019-01-01 00:00:00
Oregon,MI,3/5/2021 20:27,2019-01-01 00:00:00
Dowagiac,MI,3/5/2021 20:27,2019-01-01 00:00:00
Grayling,MI,3/5/2021 20:27,2019-01-01 00:00:00
Birch Run,MI,3/5/2021 20:27,2019-01-01 00:00:00
Carrollton,MI,3/5/2021 20:27,2019-01-01 00:00:00
Petoskey,MI,3/5/2021 20:27,2019-01-01 00:00:00
Belding,MI,3/5/2021 20:27,2019-01-01 00:00:00
Breitung,MI,3/5/2021 20:27,2019-01-01 00:00:00
Deerfield township,MI,3/5/2021 20:27,2019-01-01 00:00:00
Fruitland,MI,3/5/2021 20:27,2019-01-01 00:00:00
Cambridge,MI,3/5/2021 20:27,2019-01-01 00:00:00
Groveland,MI,3/5/2021 20:27,2019-01-01 00:00:00
Zeeland city,MI,3/5/2021 20:27,2019-01-01 00:00:00
Swartz Creek,MI,3/5/2021 20:27,2019-01-01 00:00:00
Armada,MI,3/5/2021 20:27,2019-01-01 00:00:00
Clyde township,MI,3/5/2021 20:27,2019-01-01 00:00:00
Denton,MI,3/5/2021 20:27,2019-01-01 00:00:00
Larkin,MI,3/5/2021 20:27,2019-01-01 00:00:00
Chelsea,MI,3/5/2021 20:27,2019-01-01 00:00:00
Watertown,MI,3/5/2021 20:27,2019-01-01 00:00:00
Eaton Rapids city,MI,3/5/2021 20:27,2019-01-01 00:00:00
Grosse Pointe,MI,3/5/2021 20:27,2019-01-01 00:00:00
Springfield city,MI,3/5/2021 20:27,2019-01-01 00:00:00
Olive township,MI,3/5/2021 20:27,2019-01-01 00:00:00
Williamstown,MI,3/5/2021 20:27,2019-01-01 00:00:00
Ira,MI,3/5/2021 20:27,2019-01-01 00:00:00
Paradise,MI,3/5/2021 20:27,2019-01-01 00:00:00
Nelson,MI,3/5/2021 20:27,2019-01-01 00:00:00
Tyrone,MI,3/5/2021 20:27,2019-01-01 00:00:00
Lapeer,MI,3/5/2021 20:27,2019-01-01 00:00:00
Berrien,MI,3/5/2021 20:27,2019-01-01 00:00:00
Utica,MI,3/5/2021 20:27,2019-01-01 00:00:00
Orangetown,NY,3/5/2021 20:27,2019-01-01 00:00:00
Troy,NY,3/5/2021 20:27,2019-01-01 00:00:00
Niagara Falls,NY,3/5/2021 20:27,2019-01-01 00:00:00
Rye town,NY,3/5/2021 20:27,2019-01-01 00:00:00
West Seneca,NY,3/5/2021 20:27,2019-01-01 00:00:00
Binghamton,NY,3/5/2021 20:27,2019-01-01 00:00:00
Mount Pleasant,NY,3/5/2021 20:27,2019-01-01 00:00:00
Webster,NY,3/5/2021 20:27,2019-01-01 00:00:00
Henrietta,NY,3/5/2021 20:27,2019-01-01 00:00:00
Lancaster,NY,3/5/2021 20:27,2019-01-01 00:00:00
Cortlandt,NY,3/5/2021 20:27,2019-01-01 00:00:00
Ossining,NY,3/5/2021 20:27,2019-01-01 00:00:00
Valley Stream,NY,3/5/2021 20:27,2019-01-01 00:00:00
Penfield,NY,3/5/2021 20:27,2019-01-01 00:00:00
Haverstraw,NY,3/5/2021 20:27,2019-01-01 00:00:00
Clifton Park,NY,3/5/2021 20:27,2019-01-01 00:00:00
Yorktown,NY,3/5/2021 20:27,2019-01-01 00:00:00
Guilderland,NY,3/5/2021 20:27,2019-01-01 00:00:00
Bethlehem,NY,3/5/2021 20:27,2019-01-01 00:00:00
Carmel,NY,3/5/2021 20:27,2019-01-01 00:00:00
Riverhead,NY,3/5/2021 20:27,2019-01-01 00:00:00
Long Beach,NY,3/5/2021 20:27,2019-01-01 00:00:00
Eastchester,NY,3/5/2021 20:27,2019-01-01 00:00:00
Salina,NY,3/5/2021 20:27,2019-01-01 00:00:00
Clarence,NY,3/5/2021 20:27,2019-01-01 00:00:00
Spring Valley,NY,3/5/2021 20:27,2019-01-01 00:00:00
Rome,NY,3/5/2021 20:27,2019-01-01 00:00:00
Manlius,NY,3/5/2021 20:27,2019-01-01 00:00:00
Warwick,NY,3/5/2021 20:27,2019-01-01 00:00:00
Cicero,NY,3/5/2021 20:27,2019-01-01 00:00:00
Ithaca,NY,3/5/2021 20:27,2019-01-01 00:00:00
North Tonawanda,NY,3/5/2021 20:27,2019-01-01 00:00:00
Poughkeepsie,NY,3/5/2021 20:27,2019-01-01 00:00:00
Mamaroneck,NY,3/5/2021 20:27,2019-01-01 00:00:00
Rotterdam,NY,3/5/2021 20:27,2019-01-01 00:00:00
Orchard Park,NY,3/5/2021 20:27,2019-01-01 00:00:00
Jamestown,NY,3/5/2021 20:27,2019-01-01 00:00:00
Pittsford,NY,3/5/2021 20:27,2019-01-01 00:00:00
Port Chester,NY,3/5/2021 20:27,2019-01-01 00:00:00
East Fishkill,NY,3/5/2021 20:27,2019-01-01 00:00:00
Glenville,NY,3/5/2021 20:27,2019-01-01 00:00:00
Wallkill,NY,3/5/2021 20:27,2019-01-01 00:00:00
Chili,NY,3/5/2021 20:27,2019-01-01 00:00:00
Gates,NY,3/5/2021 20:27,2019-01-01 00:00:00
Vestal,NY,3/5/2021 20:27,2019-01-01 00:00:00
Newburgh,NY,3/5/2021 20:27,2019-01-01 00:00:00
Harrison,NY,3/5/2021 20:27,2019-01-01 00:00:00
Middletown city,NY,3/5/2021 20:27,2019-01-01 00:00:00
Saratoga Springs,NY,3/5/2021 20:27,2019-01-01 00:00:00
Queensbury,NY,3/5/2021 20:27,2019-01-01 00:00:00
Elmira,NY,3/5/2021 20:27,2019-01-01 00:00:00
New Windsor,NY,3/5/2021 20:27,2019-01-01 00:00:00
Glen Cove,NY,3/5/2021 20:27,2019-01-01 00:00:00
Lindenhurst,NY,3/5/2021 20:27,2019-01-01 00:00:00
Wappinger,NY,3/5/2021 20:27,2019-01-01 00:00:00
Auburn,NY,3/5/2021 20:27,2019-01-01 00:00:00
Watertown,NY,3/5/2021 20:27,2019-01-01 00:00:00
De Witt,NY,3/5/2021 20:27,2019-01-01 00:00:00
Kiryas Joel,NY,3/5/2021 20:27,2019-01-01 00:00:00
Rockville Centre,NY,3/5/2021 20:27,2019-01-01 00:00:00
Camillus,NY,3/5/2021 20:27,2019-01-01 00:00:00
Halfmoon,NY,3/5/2021 20:27,2019-01-01 00:00:00
Fishkill,NY,3/5/2021 20:27,2019-01-01 00:00:00
Peekskill,NY,3/5/2021 20:27,2019-01-01 00:00:00
Montgomery,NY,3/5/2021 20:27,2019-01-01 00:00:00
Kingston,NY,3/5/2021 20:27,2019-01-01 00:00:00
Lysander,NY,3/5/2021 20:27,2019-01-01 00:00:00
Onondaga,NY,3/5/2021 20:27,2019-01-01 00:00:00
Garden City,NY,3/5/2021 20:27,2019-01-01 00:00:00
Niskayuna,NY,3/5/2021 20:27,2019-01-01 00:00:00
Southold,NY,3/5/2021 20:27,2019-01-01 00:00:00
East Hampton,NY,3/5/2021 20:27,2019-01-01 00:00:00
New Hartford,NY,3/5/2021 20:27,2019-01-01 00:00:00
Somers,NY,3/5/2021 20:27,2019-01-01 00:00:00
Le Ray,NY,3/5/2021 20:27,2019-01-01 00:00:00
Grand Island,NY,3/5/2021 20:27,2019-01-01 00:00:00
Hyde Park,NY,3/5/2021 20:27,2019-01-01 00:00:00
Lockport,NY,3/5/2021 20:27,2019-01-01 00:00:00
Ogden,NY,3/5/2021 20:27,2019-01-01 00:00:00
Monroe,NY,3/5/2021 20:27,2019-01-01 00:00:00
Lynbrook,NY,3/5/2021 20:27,2019-01-01 00:00:00
Plattsburgh,NY,3/5/2021 20:27,2019-01-01 00:00:00
Milton,NY,3/5/2021 20:27,2019-01-01 00:00:00
Mamaroneck village,NY,3/5/2021 20:27,2019-01-01 00:00:00
Mineola,NY,3/5/2021 20:27,2019-01-01 00:00:00
Horseheads,NY,3/5/2021 20:27,2019-01-01 00:00:00
Saugerties,NY,3/5/2021 20:27,2019-01-01 00:00:00
Owego,NY,3/5/2021 20:27,2019-01-01 00:00:00
Cortland,NY,3/5/2021 20:27,2019-01-01 00:00:00
Whitestown,NY,3/5/2021 20:27,2019-01-01 00:00:00
Southeast,NY,3/5/2021 20:27,2019-01-01 00:00:00
Wheatfield,NY,3/5/2021 20:27,2019-01-01 00:00:00
New Castle,NY,3/5/2021 20:27,2019-01-01 00:00:00
Scarsdale,NY,3/5/2021 20:27,2019-01-01 00:00:00
Amsterdam,NY,3/5/2021 20:27,2019-01-01 00:00:00
Lackawanna,NY,3/5/2021 20:27,2019-01-01 00:00:00
Bedford,NY,3/5/2021 20:27,2019-01-01 00:00:00
Blooming Grove,NY,3/5/2021 20:27,2019-01-01 00:00:00
Oswego,NY,3/5/2021 20:27,2019-01-01 00:00:00
Massapequa Park,NY,3/5/2021 20:27,2019-01-01 00:00:00
Wilton,NY,3/5/2021 20:27,2019-01-01 00:00:00
Cohoes,NY,3/5/2021 20:27,2019-01-01 00:00:00
Geddes,NY,3/5/2021 20:27,2019-01-01 00:00:00
East Greenbush,NY,3/5/2021 20:27,2019-01-01 00:00:00
Evans,NY,3/5/2021 20:27,2019-01-01 00:00:00
Floral Park,NY,3/5/2021 20:27,2019-01-01 00:00:00
Malta,NY,3/5/2021 20:27,2019-01-01 00:00:00
Lewiston,NY,3/5/2021 20:27,2019-01-01 00:00:00
Rye,NY,3/5/2021 20:27,2019-01-01 00:00:00
Potsdam,NY,3/5/2021 20:27,2019-01-01 00:00:00
Moreau,NY,3/5/2021 20:27,2019-01-01 00:00:00
Stony Point,NY,3/5/2021 20:27,2019-01-01 00:00:00
Westbury,NY,3/5/2021 20:27,2019-01-01 00:00:00
Sullivan,NY,3/5/2021 20:27,2019-01-01 00:00:00
Kenmore,NY,3/5/2021 20:27,2019-01-01 00:00:00
Depew,NY,3/5/2021 20:27,2019-01-01 00:00:00
Thompson,NY,3/5/2021 20:27,2019-01-01 00:00:00
Gloversville,NY,3/5/2021 20:27,2019-01-01 00:00:00
Victor,NY,3/5/2021 20:27,2019-01-01 00:00:00
Tonawanda,NY,3/5/2021 20:27,2019-01-01 00:00:00
Batavia,NY,3/5/2021 20:27,2019-01-01 00:00:00
Dryden,NY,3/5/2021 20:27,2019-01-01 00:00:00
Johnson City,NY,3/5/2021 20:27,2019-01-01 00:00:00
Beekman,NY,3/5/2021 20:27,2019-01-01 00:00:00
Glens Falls,NY,3/5/2021 20:27,2019-01-01 00:00:00
Malone,NY,3/5/2021 20:27,2019-01-01 00:00:00
New Paltz,NY,3/5/2021 20:27,2019-01-01 00:00:00
Goshen,NY,3/5/2021 20:27,2019-01-01 00:00:00
Shawangunk,NY,3/5/2021 20:27,2019-01-01 00:00:00
Oneonta,NY,3/5/2021 20:27,2019-01-01 00:00:00
Aurora,NY,3/5/2021 20:27,2019-01-01 00:00:00
Olean,NY,3/5/2021 20:27,2019-01-01 00:00:00
Arcadia,NY,3/5/2021 20:27,2019-01-01 00:00:00
Beacon,NY,3/5/2021 20:27,2019-01-01 00:00:00
Van Buren,NY,3/5/2021 20:27,2019-01-01 00:00:00
Kent,NY,3/5/2021 20:27,2019-01-01 00:00:00
Farmington,NY,3/5/2021 20:27,2019-01-01 00:00:00
Schodack,NY,3/5/2021 20:27,2019-01-01 00:00:00
Fallsburg,NY,3/5/2021 20:27,2019-01-01 00:00:00
Wawarsing,NY,3/5/2021 20:27,2019-01-01 00:00:00
Brunswick,NY,3/5/2021 20:27,2019-01-01 00:00:00
Geneva,NY,3/5/2021 20:27,2019-01-01 00:00:00
Endicott,NY,3/5/2021 20:27,2019-01-01 00:00:00
German Flatts,NY,3/5/2021 20:27,2019-01-01 00:00:00
Lewisboro,NY,3/5/2021 20:27,2019-01-01 00:00:00
Pelham,NY,3/5/2021 20:27,2019-01-01 00:00:00
Ulster,NY,3/5/2021 20:27,2019-01-01 00:00:00
Cornwall,NY,3/5/2021 20:27,2019-01-01 00:00:00
Kingsbury,NY,3/5/2021 20:27,2019-01-01 00:00:00
Patchogue,NY,3/5/2021 20:27,2019-01-01 00:00:00
North Castle,NY,3/5/2021 20:27,2019-01-01 00:00:00
Massena,NY,3/5/2021 20:27,2019-01-01 00:00:00
North Greenbush,NY,3/5/2021 20:27,2019-01-01 00:00:00
Highlands,NY,3/5/2021 20:27,2019-01-01 00:00:00
Haverstraw village,NY,3/5/2021 20:27,2019-01-01 00:00:00
Bath,NY,3/5/2021 20:27,2019-01-01 00:00:00
Chester,NY,3/5/2021 20:27,2019-01-01 00:00:00
Patterson,NY,3/5/2021 20:27,2019-01-01 00:00:00
Dunkirk,NY,3/5/2021 20:27,2019-01-01 00:00:00
Elma,NY,3/5/2021 20:27,2019-01-01 00:00:00
Putnam Valley,NY,3/5/2021 20:27,2019-01-01 00:00:00
Woodbury,NY,3/5/2021 20:27,2019-01-01 00:00:00
Tarrytown,NY,3/5/2021 20:27,2019-01-01 00:00:00
Lansing,NY,3/5/2021 20:27,2019-01-01 00:00:00
Catskill,NY,3/5/2021 20:27,2019-01-01 00:00:00
Fulton,NY,3/5/2021 20:27,2019-01-01 00:00:00
Red Hook,NY,3/5/2021 20:27,2019-01-01 00:00:00
Lake Grove,NY,3/5/2021 20:27,2019-01-01 00:00:00
Canton,NY,3/5/2021 20:27,2019-01-01 00:00:00
Dobbs Ferry,NY,3/5/2021 20:27,2019-01-01 00:00:00
Ballston,NY,3/5/2021 20:27,2019-01-01 00:00:00
Oneida,NY,3/5/2021 20:27,2019-01-01 00:00:00
Suffern,NY,3/5/2021 20:27,2019-01-01 00:00:00
Mount Kisco,NY,3/5/2021 20:27,2019-01-01 00:00:00
Woodbury village,NY,3/5/2021 20:27,2019-01-01 00:00:00
Chenango,NY,3/5/2021 20:27,2019-01-01 00:00:00
Corning,NY,3/5/2021 20:27,2019-01-01 00:00:00
